t,payload.p_x,payload.p_y,payload.p_z,payload.q_w,payload.q_x,payload.q_y,payload.q_z,payload.v_x,payload.v_y,payload.v_z,payload.w_x,payload.w_y,payload.w_z,payload.F_x,payload.F_y,payload.F_z,payload.T_x,payload.T_y,payload.T_z,canopy.p_x,canopy.p_y,canopy.p_z,canopy.q_w,canopy.q_x,canopy.q_y,canopy.q_z,canopy.v_x,canopy.v_y,canopy.v_z,canopy.w_x,canopy.w_y,canopy.w_z,canopy.F_x,canopy.F_y,canopy.F_z,canopy.T_x,canopy.T_y,canopy.T_z
0.11999999999999998,0.0,0.0,199.9234857928194,1.0,0.0,0.0,0.0,0.0,0.0,-1.177088163786546,0.0,0.0,0.0,0.0,0.0,-98.06790972084305,0.0,0.0,0.0,0.0,0.0,204.9234857928194,1.0,0.0,0.0,0.0,0.0,0.0,-1.177088163786546,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.12999999999999998,0.0,0.0,199.91073422942196,1.0,0.0,0.0,0.0,0.0,0.0,-1.2751563397440207,0.0,0.0,0.0,0.0,0.0,-98.06181114896945,0.0,0.0,0.0,0.0,0.0,204.91073422942196,1.0,0.0,0.0,0.0,0.0,0.0,-1.2751563397440207,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.13999999999999999,0.0,0.0,199.89700203950184,1.0,0.0,0.0,0.0,0.0,0.0,-1.3732189920123727,0.0,0.0,0.0,0.0,0.0,-98.05518272202262,0.0,0.0,0.0,0.0,0.0,204.89700203950184,1.0,0.0,0.0,0.0,0.0,0.0,-1.3732189920123727,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.15,0.0,0.0,199.88228928271042,1.0,0.0,0.0,0.0,0.0,0.0,-1.4712756791422472,0.0,0.0,0.0,0.0,0.0,-98.04802455584937,0.0,0.0,0.0,0.0,0.0,204.88228928271042,1.0,0.0,0.0,0.0,0.0,0.0,-1.4712756791422472,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.16,0.0,0.0,199.86659602311252,1.0,0.0,0.0,0.0,0.0,0.0,-1.5693259597887732,0.0,0.0,0.0,0.0,0.0,-98.04033677583128,0.0,0.0,0.0,0.0,0.0,204.86659602311252,1.0,0.0,0.0,0.0,0.0,0.0,-1.5693259597887732,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.17,0.0,0.0,199.84992232918532,1.0,0.0,0.0,0.0,0.0,0.0,-1.6673693927195066,0.0,0.0,0.0,0.0,0.0,-98.03211951688016,0.0,0.0,0.0,0.0,0.0,204.84992232918532,1.0,0.0,0.0,0.0,0.0,0.0,-1.6673693927195066,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.18000000000000002,0.0,0.0,199.8322682738171,1.0,0.0,0.0,0.0,0.0,0.0,-1.7654055368223673,0.0,0.0,0.0,0.0,0.0,-98.02337292343289,0.0,0.0,0.0,0.0,0.0,204.8322682738171,1.0,0.0,0.0,0.0,0.0,0.0,-1.7654055368223673,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.19000000000000003,0.0,0.0,199.81363393430598,1.0,0.0,0.0,0.0,0.0,0.0,-1.8634339511135722,0.0,0.0,0.0,0.0,0.0,-98.01409714944599,0.0,0.0,0.0,0.0,0.0,204.81363393430598,1.0,0.0,0.0,0.0,0.0,0.0,-1.8634339511135722,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.20000000000000004,0.0,0.0,199.79401939235854,1.0,0.0,0.0,0.0,0.0,0.0,-1.961454194745564,0.0,0.0,0.0,0.0,0.0,-98.0042923583899,0.0,0.0,0.0,0.0,0.0,204.79401939235854,1.0,0.0,0.0,0.0,0.0,0.0,-1.961454194745564,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.21000000000000005,0.0,0.0,199.7734247340884,1.0,0.0,0.0,0.0,0.0,0.0,-2.059465827014933,0.0,0.0,0.0,0.0,0.0,-97.9939587232428,0.0,0.0,0.0,0.0,0.0,204.7734247340884,1.0,0.0,0.0,0.0,0.0,0.0,-2.059465827014933,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.22000000000000006,0.0,0.0,199.7518500500147,1.0,0.0,0.0,0.0,0.0,0.0,-2.1574684073703363,0.0,0.0,0.0,0.0,0.0,-97.98309642648405,0.0,0.0,0.0,0.0,0.0,204.7518500500147,1.0,0.0,0.0,0.0,0.0,0.0,-2.1574684073703363,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.23000000000000007,0.0,0.0,199.7292954350605,1.0,0.0,0.0,0.0,0.0,0.0,-2.255461495420409,0.0,0.0,0.0,0.0,0.0,-97.97170566008742,0.0,0.0,0.0,0.0,0.0,204.7292954350605,1.0,0.0,0.0,0.0,0.0,0.0,-2.255461495420409,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.24000000000000007,0.0,0.0,199.70576098855108,1.0,0.0,0.0,0.0,0.0,0.0,-2.3534446509416704,0.0,0.0,0.0,0.0,0.0,-97.95978662551376,0.0,0.0,0.0,0.0,0.0,204.70576098855108,1.0,0.0,0.0,0.0,0.0,0.0,-2.3534446509416704,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.25000000000000006,0.0,0.0,199.68124681421222,1.0,0.0,0.0,0.0,0.0,0.0,-2.4514174338864234,0.0,0.0,0.0,0.0,0.0,-97.94733953370343,0.0,0.0,0.0,0.0,0.0,204.68124681421222,1.0,0.0,0.0,0.0,0.0,0.0,-2.4514174338864234,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.26000000000000006,0.0,0.0,199.6557530201683,1.0,0.0,0.0,0.0,0.0,0.0,-2.5493794043906473,0.0,0.0,0.0,0.0,0.0,-97.93436460506835,0.0,0.0,0.0,0.0,0.0,204.6557530201683,1.0,0.0,0.0,0.0,0.0,0.0,-2.5493794043906473,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.2700000000000001,0.0,0.0,199.6292797189405,1.0,0.0,0.0,0.0,0.0,0.0,-2.6473301227818835,0.0,0.0,0.0,0.0,0.0,-97.92086206948368,0.0,0.0,0.0,0.0,0.0,204.6292797189405,1.0,0.0,0.0,0.0,0.0,0.0,-2.6473301227818835,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.2800000000000001,0.0,0.0,199.6018270274446,1.0,0.0,0.0,0.0,0.0,0.0,-2.745269149587116,0.0,0.0,0.0,0.0,0.0,-97.90683216627914,0.0,0.0,0.0,0.0,0.0,204.6018270274446,1.0,0.0,0.0,0.0,0.0,0.0,-2.745269149587116,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.2900000000000001,0.0,0.0,199.5733950669892,1.0,0.0,0.0,0.0,0.0,0.0,-2.843196045540641,0.0,0.0,0.0,0.0,0.0,-97.89227514422997,0.0,0.0,0.0,0.0,0.0,204.5733950669892,1.0,0.0,0.0,0.0,0.0,0.0,-2.843196045540641,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.3000000000000001,0.0,0.0,199.5439839632733,1.0,0.0,0.0,0.0,0.0,0.0,-2.9411103715919307,0.0,0.0,0.0,0.0,0.0,-97.87719126154752,0.0,0.0,0.0,0.0,0.0,204.5439839632733,1.0,0.0,0.0,0.0,0.0,0.0,-2.9411103715919307,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.3100000000000001,0.0,0.0,199.51359384638417,1.0,0.0,0.0,0.0,0.0,0.0,-3.039011688913489,0.0,0.0,0.0,0.0,0.0,-97.86158078586953,0.0,0.0,0.0,0.0,0.0,204.51359384638417,1.0,0.0,0.0,0.0,0.0,0.0,-3.039011688913489,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.3200000000000001,0.0,0.0,199.4822248507951,1.0,0.0,0.0,0.0,0.0,0.0,-3.136899558908697,0.0,0.0,0.0,0.0,0.0,-97.84544399424998,0.0,0.0,0.0,0.0,0.0,204.4822248507951,1.0,0.0,0.0,0.0,0.0,0.0,-3.136899558908697,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.3300000000000001,0.0,0.0,199.4498771153629,1.0,0.0,0.0,0.0,0.0,0.0,-3.2347735432196543,0.0,0.0,0.0,0.0,0.0,-97.8287811731486,0.0,0.0,0.0,0.0,0.0,204.4498771153629,1.0,0.0,0.0,0.0,0.0,0.0,-3.2347735432196543,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.34000000000000014,0.0,0.0,199.41655078332556,1.0,0.0,0.0,0.0,0.0,0.0,-3.3326332037350044,0.0,0.0,0.0,0.0,0.0,-97.81159261842014,0.0,0.0,0.0,0.0,0.0,204.41655078332556,1.0,0.0,0.0,0.0,0.0,0.0,-3.3326332037350044,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.35000000000000014,0.0,0.0,199.38224600229958,1.0,0.0,0.0,0.0,0.0,0.0,-3.430478102597757,0.0,0.0,0.0,0.0,0.0,-97.79387863530307,0.0,0.0,0.0,0.0,0.0,204.38224600229958,1.0,0.0,0.0,0.0,0.0,0.0,-3.430478102597757,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.36000000000000015,0.0,0.0,199.34696292427745,1.0,0.0,0.0,0.0,0.0,0.0,-3.528307802213097,0.0,0.0,0.0,0.0,0.0,-97.77563953840816,0.0,0.0,0.0,0.0,0.0,204.34696292427745,1.0,0.0,0.0,0.0,0.0,0.0,-3.528307802213097,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.37000000000000016,0.0,0.0,199.3107017056249,1.0,0.0,0.0,0.0,0.0,0.0,-3.6261218652561857,0.0,0.0,0.0,0.0,0.0,-97.75687565170647,0.0,0.0,0.0,0.0,0.0,204.3107017056249,1.0,0.0,0.0,0.0,0.0,0.0,-3.6261218652561857,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.38000000000000017,0.0,0.0,199.2734625070781,1.0,0.0,0.0,0.0,0.0,0.0,-3.72391985467995,0.0,0.0,0.0,0.0,0.0,-97.7375873085172,0.0,0.0,0.0,0.0,0.0,204.2734625070781,1.0,0.0,0.0,0.0,0.0,0.0,-3.72391985467995,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.3900000000000002,0.0,0.0,199.23524549374088,1.0,0.0,0.0,0.0,0.0,0.0,-3.8217013337228627,0.0,0.0,0.0,0.0,0.0,-97.71777485149507,0.0,0.0,0.0,0.0,0.0,204.23524549374088,1.0,0.0,0.0,0.0,0.0,0.0,-3.8217013337228627,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.4000000000000002,0.0,0.0,199.1960508350817,1.0,0.0,0.0,0.0,0.0,0.0,-3.9194658659167105,0.0,0.0,0.0,0.0,0.0,-97.69743863261732,0.0,0.0,0.0,0.0,0.0,204.1960508350817,1.0,0.0,0.0,0.0,0.0,0.0,-3.9194658659167105,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.4100000000000002,0.0,0.0,199.15587870493076,1.0,0.0,0.0,0.0,0.0,0.0,-4.017213015094352,0.0,0.0,0.0,0.0,0.0,-97.67657901317051,0.0,0.0,0.0,0.0,0.0,204.15587870493076,1.0,0.0,0.0,0.0,0.0,0.0,-4.017213015094352,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.4200000000000002,0.0,0.0,199.11472928147677,1.0,0.0,0.0,0.0,0.0,0.0,-4.114942345397466,0.0,0.0,0.0,0.0,0.0,-97.65519636373678,0.0,0.0,0.0,0.0,0.0,204.11472928147677,1.0,0.0,0.0,0.0,0.0,0.0,-4.114942345397466,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.4300000000000002,0.0,0.0,199.07260274726391,1.0,0.0,0.0,0.0,0.0,0.0,-4.2126534212842826,0.0,0.0,0.0,0.0,0.0,-97.6332910641799,0.0,0.0,0.0,0.0,0.0,204.07260274726391,1.0,0.0,0.0,0.0,0.0,0.0,-4.2126534212842826,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.4400000000000002,0.0,0.0,199.02949928918855,1.0,0.0,0.0,0.0,0.0,0.0,-4.310345807537308,0.0,0.0,0.0,0.0,0.0,-97.61086350363092,0.0,0.0,0.0,0.0,0.0,204.02949928918855,1.0,0.0,0.0,0.0,0.0,0.0,-4.310345807537308,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.45000000000000023,0.0,0.0,198.98541909849584,1.0,0.0,0.0,0.0,0.0,0.0,-4.4080190692710355,0.0,0.0,0.0,0.0,0.0,-97.58791408047348,0.0,0.0,0.0,0.0,0.0,203.98541909849584,1.0,0.0,0.0,0.0,0.0,0.0,-4.4080190692710355,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.46000000000000024,0.0,0.0,198.94036237077646,1.0,0.0,0.0,0.0,0.0,0.0,-4.5056727719396426,0.0,0.0,0.0,0.0,0.0,-97.56444320232875,0.0,0.0,0.0,0.0,0.0,203.94036237077646,1.0,0.0,0.0,0.0,0.0,0.0,-4.5056727719396426,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.47000000000000025,0.0,0.0,198.894329305963,1.0,0.0,0.0,0.0,0.0,0.0,-4.603306481344676,0.0,0.0,0.0,0.0,0.0,-97.54045128604007,0.0,0.0,0.0,0.0,0.0,203.894329305963,1.0,0.0,0.0,0.0,0.0,0.0,-4.603306481344676,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.48000000000000026,0.0,0.0,198.84732010832658,1.0,0.0,0.0,0.0,0.0,0.0,-4.700919763642724,0.0,0.0,0.0,0.0,0.0,-97.51593875765721,0.0,0.0,0.0,0.0,0.0,203.84732010832658,1.0,0.0,0.0,0.0,0.0,0.0,-4.700919763642724,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.49000000000000027,0.0,0.0,198.79933498647304,1.0,0.0,0.0,0.0,0.0,0.0,-4.798512185353074,0.0,0.0,0.0,0.0,0.0,-97.49090605242031,0.0,0.0,0.0,0.0,0.0,203.79933498647304,1.0,0.0,0.0,0.0,0.0,0.0,-4.798512185353074,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.5000000000000002,0.0,0.0,198.75037415333938,1.0,0.0,0.0,0.0,0.0,0.0,-4.89608331336536,0.0,0.0,0.0,0.0,0.0,-97.46535361474345,0.0,0.0,0.0,0.0,0.0,203.75037415333938,1.0,0.0,0.0,0.0,0.0,0.0,-4.89608331336536,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.5100000000000002,0.0,0.0,198.7004378261899,1.0,0.0,0.0,0.0,0.0,0.0,-4.993632714947192,0.0,0.0,0.0,0.0,0.0,-97.43928189819789,0.0,0.0,0.0,0.0,0.0,203.7004378261899,1.0,0.0,0.0,0.0,0.0,0.0,-4.993632714947192,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.5200000000000002,0.0,0.0,198.64952622661238,1.0,0.0,0.0,0.0,0.0,0.0,-5.091159957751771,0.0,0.0,0.0,0.0,0.0,-97.41269136549502,0.0,0.0,0.0,0.0,0.0,203.64952622661238,1.0,0.0,0.0,0.0,0.0,0.0,-5.091159957751771,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.5300000000000002,0.0,0.0,198.5976395805141,1.0,0.0,0.0,0.0,0.0,0.0,-5.188664609825495,0.0,0.0,0.0,0.0,0.0,-97.38558248846888,0.0,0.0,0.0,0.0,0.0,203.5976395805141,1.0,0.0,0.0,0.0,0.0,0.0,-5.188664609825495,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.5400000000000003,0.0,0.0,198.54477811811796,1.0,0.0,0.0,0.0,0.0,0.0,-5.286146239615544,0.0,0.0,0.0,0.0,0.0,-97.3579557480584,0.0,0.0,0.0,0.0,0.0,203.54477811811796,1.0,0.0,0.0,0.0,0.0,0.0,-5.286146239615544,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.5500000000000003,0.0,0.0,198.4909420739582,1.0,0.0,0.0,0.0,0.0,0.0,-5.383604415977452,0.0,0.0,0.0,0.0,0.0,-97.3298116342893,0.0,0.0,0.0,0.0,0.0,203.4909420739582,1.0,0.0,0.0,0.0,0.0,0.0,-5.383604415977452,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.5600000000000003,0.0,0.0,198.43613168687637,1.0,0.0,0.0,0.0,0.0,0.0,-5.481038708182664,0.0,0.0,0.0,0.0,0.0,-97.30115064625565,0.0,0.0,0.0,0.0,0.0,203.43613168687637,1.0,0.0,0.0,0.0,0.0,0.0,-5.481038708182664,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.5700000000000003,0.0,0.0,198.3803472000171,1.0,0.0,0.0,0.0,0.0,0.0,-5.578448685926082,0.0,0.0,0.0,0.0,0.0,-97.27197329210107,0.0,0.0,0.0,0.0,0.0,203.3803472000171,1.0,0.0,0.0,0.0,0.0,0.0,-5.578448685926082,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.5800000000000003,0.0,0.0,198.32358886082378,1.0,0.0,0.0,0.0,0.0,0.0,-5.675833919333582,0.0,0.0,0.0,0.0,0.0,-97.24228008899962,0.0,0.0,0.0,0.0,0.0,203.32358886082378,1.0,0.0,0.0,0.0,0.0,0.0,-5.675833919333582,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.5900000000000003,0.0,0.0,198.26585692103407,1.0,0.0,0.0,0.0,0.0,0.0,-5.773193978969529,0.0,0.0,0.0,0.0,0.0,-97.21207156313643,0.0,0.0,0.0,0.0,0.0,203.26585692103407,1.0,0.0,0.0,0.0,0.0,0.0,-5.773193978969529,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.6000000000000003,0.0,0.0,198.20715163667563,1.0,0.0,0.0,0.0,0.0,0.0,-5.870528435844268,0.0,0.0,0.0,0.0,0.0,-97.1813482496878,0.0,0.0,0.0,0.0,0.0,203.20715163667563,1.0,0.0,0.0,0.0,0.0,0.0,-5.870528435844268,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.6100000000000003,0.0,0.0,198.14747326806142,1.0,0.0,0.0,0.0,0.0,0.0,-5.967836861421603,0.0,0.0,0.0,0.0,0.0,-97.1501106928012,0.0,0.0,0.0,0.0,0.0,203.14747326806142,1.0,0.0,0.0,0.0,0.0,0.0,-5.967836861421603,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.6200000000000003,0.0,0.0,198.08682207978515,1.0,0.0,0.0,0.0,0.0,0.0,-6.065118827626248,0.0,0.0,0.0,0.0,0.0,-97.11835944557481,0.0,0.0,0.0,0.0,0.0,203.08682207978515,1.0,0.0,0.0,0.0,0.0,0.0,-6.065118827626248,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.6300000000000003,0.0,0.0,198.02519834071663,1.0,0.0,0.0,0.0,0.0,0.0,-6.162373906851279,0.0,0.0,0.0,0.0,0.0,-97.0860950700367,0.0,0.0,0.0,0.0,0.0,203.02519834071663,1.0,0.0,0.0,0.0,0.0,0.0,-6.162373906851279,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.6400000000000003,0.0,0.0,197.96260232399698,1.0,0.0,0.0,0.0,0.0,0.0,-6.259601671965549,0.0,0.0,0.0,0.0,0.0,-97.05331813712388,0.0,0.0,0.0,0.0,0.0,202.96260232399698,1.0,0.0,0.0,0.0,0.0,0.0,-6.259601671965549,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.6500000000000004,0.0,0.0,197.89903430703376,1.0,0.0,0.0,0.0,0.0,0.0,-6.356801696321099,0.0,0.0,0.0,0.0,0.0,-97.02002922666075,0.0,0.0,0.0,0.0,0.0,202.89903430703376,1.0,0.0,0.0,0.0,0.0,0.0,-6.356801696321099,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.6600000000000004,0.0,0.0,197.83449457149615,1.0,0.0,0.0,0.0,0.0,0.0,-6.453973553760547,0.0,0.0,0.0,0.0,0.0,-96.98622892733746,0.0,0.0,0.0,0.0,0.0,202.83449457149615,1.0,0.0,0.0,0.0,0.0,0.0,-6.453973553760547,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.6700000000000004,0.0,0.0,197.7689834033099,1.0,0.0,0.0,0.0,0.0,0.0,-6.551116818624454,0.0,0.0,0.0,0.0,0.0,-96.95191783668785,0.0,0.0,0.0,0.0,0.0,202.7689834033099,1.0,0.0,0.0,0.0,0.0,0.0,-6.551116818624454,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.6800000000000004,0.0,0.0,197.7025010926523,1.0,0.0,0.0,0.0,0.0,0.0,-6.648231065758677,0.0,0.0,0.0,0.0,0.0,-96.91709656106704,0.0,0.0,0.0,0.0,0.0,202.7025010926523,1.0,0.0,0.0,0.0,0.0,0.0,-6.648231065758677,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.6900000000000004,0.0,0.0,197.6350479339471,1.0,0.0,0.0,0.0,0.0,0.0,-6.745315870521701,0.0,0.0,0.0,0.0,0.0,-96.88176571562876,0.0,0.0,0.0,0.0,0.0,202.6350479339471,1.0,0.0,0.0,0.0,0.0,0.0,-6.745315870521701,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.7000000000000004,0.0,0.0,197.5666242258592,1.0,0.0,0.0,0.0,0.0,0.0,-6.842370808791952,0.0,0.0,0.0,0.0,0.0,-96.84592592430236,0.0,0.0,0.0,0.0,0.0,202.5666242258592,1.0,0.0,0.0,0.0,0.0,0.0,-6.842370808791952,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.7100000000000004,0.0,0.0,197.49723027128942,1.0,0.0,0.0,0.0,0.0,0.0,-6.9393954569750935,0.0,0.0,0.0,0.0,0.0,-96.80957781976947,0.0,0.0,0.0,0.0,0.0,202.49723027128942,1.0,0.0,0.0,0.0,0.0,0.0,-6.9393954569750935,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
0.7200000000000004,0.0,0.0,197.42686637736932,1.0,0.0,0.0,0.0,0.0,0.0,-7.036389392011293,0.0,0.0,0.0,0.0,0.0,-96.77272204344035,0.0,0.0,0.0,0.0,0.0,202.42686637736932,1.0,0.0,0.0,0.0,0.0,0.0,-7.036389392011293,0.0,0.0,0.0,0.0,0.0,-19.62,0.0,0.0,0.0
